210627,阪神,11, 1,宝塚記念G1,芝,2200,ユニコーンライオン,牡,5,坂井瑠星,58.0,矢作芳人,栗,ライオンレースホース,"Desert Star Phoenix Jvc","No Nay Never",Muravka,16110103,4,"High Chaparral",黒鹿,1,3,8,1,13, 11580,  4450, 0,   0.0,0,0921341101
210627,阪神,11, 2,宝塚記念G1,芝,2200,レイパパレ,牝,4,川田将雅,56.0,高野友和,栗,キャロットファーム,ノーザンファーム,ディープインパクト,シェルズレイ,17105335,4,クロフネ,鹿毛,2,12,4,1,13, 22280, 11200, 0,   0.0,0,0921341102
210627,阪神,11, 3,宝塚記念G1,芝,2200,メロディーレーン,牝,5,幸英明,56.0,森田直行,栗,岡田牧雄,岡田スタツド,オルフェーヴル,メーヴェ,16105526,4,Motivator,鹿毛,3,2,5,10,13,  5490,  1500, 0,   0.0,0,0921341103
210627,阪神,11, 4,宝塚記念G1,芝,2200,ワイプティアーズ,牡,6,和田竜二,58.0,加用正,栗,吉田照哉,社台ファーム,ダイワメジャー,ナミダガキラリ,15104444,4,"Fusaichi Pegasus",栗毛,4,3,12,5,13,  8697,  2400, 0,   0.0,0,0921341104
210627,阪神,11, 5,宝塚記念G1,芝,2200,アドマイヤアルバ,セ,6,酒井学,58.0,柄崎孝,美,近藤旬子,ノーザンファーム,ハーツクライ,エリドゥバビロン,15104713,4,Bernstein,鹿毛,4,4,15,3,13,  7650,  2000, 0,   0.0,0,0921341105
210627,阪神,11, 6,宝塚記念G1,芝,2200,シロニイ,牡,7,松若風馬,58.0,池江泰寿,栗,金子真人ホールディングス,ノーザンファーム,キングカメハメハ,シラユキヒメ,14105947,4,サンデーサイレンス,白毛,5,8,17,16,13, 10966,  1350, 0,   0.0,0,0921341106
210627,阪神,11, 7,宝塚記念G1,芝,2200,クロノジェネシス,牝,5,ルメール,56.0,斉藤崇史,栗,サンデーレーシング,ノーザンファーム,バゴ,クロノロジスト,16104750,4,クロフネ,芦毛,5,13,0,2,13, 85250, 42700, 0,   0.0,0,0921341107
210627,阪神,11, 8,宝塚記念G1,芝,2200,カデナ,牡,7,松山弘平,58.0,中竹和也,栗,前田幸治,グランド牧場,ディープインパクト,フレンチリヴィエラ,14104449,4,"French Deputy",鹿毛,6,3,14,6,13, 20830,  5225, 0,   0.0,0,0921341108
210627,阪神,11, 9,宝塚記念G1,芝,2200,アリストテレス,牡,4,武豊,58.0,音無秀孝,栗,近藤英子,ノーザンファーム,エピファネイア,ブルーダイアモンド,17105525,4,ディープインパクト,鹿毛,6,8,2,4,13, 18530,  7000, 0,   0.0,0,0921341109
210627,阪神,11,10,宝塚記念G1,芝,2200,カレンブーケドール,牝,5,戸崎圭太,56.0,国枝栄,美,鈴木隆司,社台ファーム,ディープインパクト,ソラリア,16105089,4,"Scat Daddy",鹿毛,7,8,4,3,13, 42420, 15750, 0,   0.0,0,0921341110
210627,阪神,11,11,宝塚記念G1,芝,2200,モズベッロ,牡,5,池添謙一,58.0,森田直行,栗,キャピタル・システム,村田牧場,ディープブリランテ,ハーランズルビー,16100915,4,"Harlan's Holiday",鹿毛,7,12,6,2,13, 22750,  8400, 0,   0.0,0,0921341111
210627,阪神,11,12,宝塚記念G1,芝,2200,ミスマンマミーア,牝,6,岩田望来,56.0,寺島良,栗,吉田勝利,新生ファーム,タニノギムレット,サンデーメモリー,15101465,4,サンデーサイレンス,栗毛,8,4,3,12,13, 11220,  4680, 0,   0.0,0,0921341112
210627,阪神,11,13,宝塚記念G1,芝,2200,キセキ,牡,7,福永祐一,58.0,辻野泰之,栗,石川達絵,下河辺牧場,ルーラーシップ,ブリッツフィナーレ,14101976,4,ディープインパクト,黒鹿,8,9,0,4,13, 63350, 19925, 0,   0.0,0,0921341113
