210711,福島,11, 1,七夕賞ＨG3,芝,2000,マウントゴールド,牡,8,岩田望来,57.0,池江泰寿,栗,青芝商事,社台ファーム,ステイゴールド,マウントコブラ,13105646,4,"Mt. Livermore",鹿毛,1,8,7,1,16, 14632,  5435, 0,   0.0,0,0321141101
210711,福島,11, 2,七夕賞ＨG3,芝,2000,ロザムール,牝,5,Ｍ．デム,53.0,上原博之,美,栗山良子,静内坂本牧場,ローズキングダム,グレートテン,16105802,4,Caerleon,栗毛,1,11,5,13,16,  8975,  3100, 0,   0.0,0,0321141102
210711,福島,11, 3,七夕賞ＨG3,芝,2000,ワンダープチュック,牡,7,津村明秀,54.0,河内洋,栗,山本能成,高昭牧場,ハーツクライ,ウイングドキャット,14103795,4,"Storm Cat",黒鹿,2,4,17,8,16, 13362,  2100, 0,   0.0,0,0321141103
210711,福島,11, 4,七夕賞ＨG3,芝,2000,トーラスジェミニ,牡,5,戸崎圭太,57.0,小桧山悟,美,柴原榮,川上牧場,キングズベスト,エリモエトワール,16106518,4,マンハッタンカフェ,鹿毛,2,5,13,5,16, 15450,  6400, 0,   0.0,0,0321141104
210711,福島,11, 5,七夕賞ＨG3,芝,2000,ブラックマジック,牡,4,石橋脩,54.0,戸田博文,美,窪田芳郎,ノーザンファーム,ディープインパクト,ナイトマジック,17105460,4,Sholokhov,青鹿,3,20,4,11,16,  6010,  2400, 0,   0.0,0,0321141105
210711,福島,11, 6,七夕賞ＨG3,芝,2000,ショウナンバルディ,牡,5,岩田康誠,55.0,松下武士,栗,国本哲秀,木村牧場,キングズベスト,バノヴィナ,16102929,4,"Redoute's Choice",黒鹿,3,5,9,2,16, 10280,  3200, 0,   0.0,0,0321141106
210711,福島,11, 7,七夕賞ＨG3,芝,2000,カウディーリョ,牡,5,丸山元気,55.0,堀宣行,美,キャロットファーム,ノーザンファーム,キングカメハメハ,ディアデラノビア,16104549,4,サンデーサイレンス,黒鹿,4,46,9,7,16,  5410,  2400, 0,   0.0,0,0321141107
210711,福島,11, 8,七夕賞ＨG3,芝,2000,アールスター,牡,6,長岡禎仁,56.0,杉山晴紀,栗,KRジャパン,若林牧場,ロードカナロア,ウェーブクイーン,15100969,4,サツカーボーイ,鹿毛,4,15,10,9,16, 10950,  3550, 0,   0.0,0,0321141108
210711,福島,11, 9,七夕賞ＨG3,芝,2000,クレッシェンドラヴ,牡,7,内田博幸,58.0,林徹,美,広尾レース,木村秀則,ステイゴールド,ハイアーラヴ,14104386,4,"Sadler's Wells",鹿毛,5,14,8,11,16, 19640,  7350, 0,   0.0,0,0321141109
210711,福島,11,10,七夕賞ＨG3,芝,2000,クラージュゲリエ,牡,5,吉田隼人,56.0,池江泰寿,栗,キャロットファーム,ノーザンファーム,キングカメハメハ,ジュモー,16104778,4,タニノギムレット,鹿毛,5,5,4,7,16,  9230,  2050, 0,   0.0,0,0321141110
210711,福島,11,11,七夕賞ＨG3,芝,2000,スカーフェイス,牡,5,三浦皇成,52.0,橋田満,栗,グランド牧場,グランド牧場,ハーツクライ,スプリングサンダー,16105681,4,クロフネ,鹿毛,6,3,3,1,16,  4006,  1500, 0,   0.0,0,0321141111
210711,福島,11,12,七夕賞ＨG3,芝,2000,ツーエムアロンソ,牡,5,野中悠太,53.0,本田優,栗,村上憲政,鳥井征士,メイショウサムソン,ビューティアイ,16102045,4,アッミラーレ,鹿毛,6,8,6,11,16,  5550,  2060, 0,   0.0,0,0321141112
210711,福島,11,13,七夕賞ＨG3,芝,2000,プレシャスブルー,牡,7,柴田善臣,54.0,相沢郁,美,石瀬浩三,石郷岡雅樹,ディープインパクト,オンワードミシェル,14100063,4,アンバーシヤダイ,鹿毛,7,4,18,13,16, 10687,  2450, 0,   0.0,0,0321141113
210711,福島,11,14,七夕賞ＨG3,芝,2000,ワーケア,牡,4,田辺裕信,55.0,手塚貴久,美,落合幸弘,ノーザンファーム,ハーツクライ,チェリーコレクト,17105422,4,Oratorio,鹿毛,7,37,8,8,16,  6400,  2300, 0,   0.0,0,0321141114
210711,福島,11,15,七夕賞ＨG3,芝,2000,トラストケンシン,牡,6,吉田豊,52.0,高橋文雅,美,菅波立知子,村上欽哉,ハーツクライ,アフェランドラ,15100831,4,エルコンドルパサー,鹿毛,8,6,11,9,16,  7184,  1500, 0,   0.0,0,0321141115
210711,福島,11,16,七夕賞ＨG3,芝,2000,ヴァンケドミンゴ,牡,5,酒井学,56.0,藤岡健一,栗,幅田昌伸,斉藤安行,ルーラーシップ,アンフィルージュ,16100272,4,アグネスタキオン,鹿毛,8,12,4,13,16,  9130,  3200, 0,   0.0,0,0321141116
