210530,東京,11, 1,東京優駿G1,芝,2400,エフフォーリア,牡,3,横山武史,57.0,鹿戸雄一,美,キャロットファーム,ノーザンファーム,エピファネイア,ケイティーズハート,18105027,12,ハーツクライ,鹿毛,1,6,2,1,17, 16510,  8300, 0,   0.0,0,05212C1101
210530,東京,11, 2,東京優駿G1,芝,2400,ヴィクティファルス,牡,3,池添謙一,57.0,池添学,栗,G1レーシング,ノーザンファーム,ハーツクライ,ヴィルジニア,18104948,12,Galileo,鹿毛,1,6,4,9,17,  7600,  3850, 0,   0.0,0,05212C1102
210530,東京,11, 3,東京優駿G1,芝,2400,タイムトゥヘヴン,牡,3,石橋脩,57.0,戸田博文,美,DMMドリームクラブ,オリオンファーム,ロードカナロア,キストゥヘヴン,18100184,12,アドマイヤベガ,鹿毛,2,3,8,6,17,  4397,  2250, 0,   0.0,0,05212C1103
210530,東京,11, 4,東京優駿G1,芝,2400,レッドジェネシス,牡,3,横山典弘,57.0,友道康夫,栗,東京ホースレーシング,ノーザンファーム,ディープインパクト,リュズキナ,18105343,12,"Storm Cat",鹿毛,2,3,3,1,17,  7307,  3600, 0,   0.0,0,05212C1104
210530,東京,11, 5,東京優駿G1,芝,2400,ディープモンスター,牡,3,武豊,57.0,池江泰寿,栗,DMMドリームクラブ,矢野牧場,ディープインパクト,シスタリーラヴ,18104475,12,"Bellamy Road",青鹿,3,6,10,7,17,  4110,  2100, 0,   0.0,0,05212C1105
210530,東京,11, 6,東京優駿G1,芝,2400,バジオウ,牡,3,大野拓弥,57.0,田中博康,美,鈴木剛史,社台ファーム,ルーラーシップ,フローレスダンサー,18104756,12,ハービンジャー,鹿毛,3,3,2,1,17,  3470,  1600, 0,   0.0,0,05212C1106
210530,東京,11, 7,東京優駿G1,芝,2400,グラティアス,牡,3,松山弘平,57.0,加藤征弘,美,スリーエイチレーシング,ノーザンファーム,ハーツクライ,マラコスタムブラダ,18105277,12,"Lizard Island",鹿毛,4,6,7,6,17,  4500,  2300, 0,   0.0,0,05212C1107
210530,東京,11, 8,東京優駿G1,芝,2400,ヨーホーレイク,牡,3,川田将雅,57.0,友道康夫,栗,金子真人ホールディングス,ノーザンファーム,ディープインパクト,クロウキャニオン,18105012,12,フレンチデピュティ,鹿毛,4,6,11,5,17,  6110,  1650, 0,   0.0,0,05212C1108
210530,東京,11, 9,東京優駿G1,芝,2400,ラーゴム,牡,3,浜中俊,57.0,斉藤崇史,栗,林正道,ノーザンファーム,オルフェーヴル,シュガーショック,18105060,12,"Candy Ride",栗毛,5,6,5,13,17,  6480,  2900, 0,   0.0,0,05212C1109
210530,東京,11,10,東京優駿G1,芝,2400,シャフリヤール,牡,3,福永祐一,57.0,藤原英昭,栗,サンデーレーシング,ノーザンファーム,ディープインパクト,ドバイマジェスティ,18105165,12,"Essence of Dubai",黒鹿,5,9,2,1,17,  5450,  2300, 0,   0.0,0,05212C1110
210530,東京,11,11,東京優駿G1,芝,2400,ステラヴェローチェ,牡,3,吉田隼人,57.0,須貝尚介,栗,大野剛嗣,ノーザンファーム,バゴ,オーマイベイビー,18104980,12,ディープインパクト,黒鹿,6,6,6,3,17,  9980,  3400, 0,   0.0,0,05212C1111
210530,東京,11,12,東京優駿G1,芝,2400,ワンダフルタウン,牡,3,和田竜二,57.0,高橋義忠,栗,三田昌宏,ノーザンファーム,ルーラーシップ,シーオブラブ,18105074,12,ディープインパクト,鹿毛,6,4,3,1,17,  9920,  4700, 0,   0.0,0,05212C1112
210530,東京,11,13,東京優駿G1,芝,2400,グレートマジシャン,牡,3,戸崎圭太,57.0,宮田敬介,美,サンデーレーシング,ノーザンファーム,ディープインパクト,ナイトマジック,18105167,12,Sholokhov,青鹿,7,9,1,2,17,  3210,  1650, 0,   0.0,0,05212C1113
210530,東京,11,14,東京優駿G1,芝,2400,タイトルホルダー,牡,3,田辺裕信,57.0,栗田徹,美,山田弘,岡田スタツド,ドゥラメンテ,メーヴェ,18103559,12,Motivator,鹿毛,7,6,8,2,17, 12900,  5900, 0,   0.0,0,05212C1114
210530,東京,11,15,東京優駿G1,芝,2400,アドマイヤハダル,牡,3,Ｍ．デム,57.0,大久保龍,栗,近藤旬子,ノーザンファーム,ロードカナロア,スウェアトウショウ,18105092,12,ディープインパクト,鹿毛,8,6,3,4,17,  5670,  2100, 0,   0.0,0,05212C1115
210530,東京,11,16,東京優駿G1,芝,2400,サトノレイナス,牝,3,ルメール,55.0,国枝栄,美,サトミホースカンパニー,ノーザンファーム,ディープインパクト,バラダセール,18105179,12,"Not For Sale",鹿毛,8,7,1,2,17,  8510,  4300, 0,   0.0,0,05212C1116
210530,東京,11,17,東京優駿G1,芝,2400,バスラットレオン,牡,3,藤岡佑介,57.0,矢作芳人,栗,広尾レース,三嶋牧場,キズナ,バスラットアマル,18106532,12,"New Approach",鹿毛,8,3,3,0,17,  9660,  3600, 0,   0.0,0,05212C1117
