210509,東京,11, 1,ＮＨＫマG1,芝,1600,レイモンドバローズ,牡,3,浜中俊,57.0,上村洋行,栗,猪熊広次,社台ファーム,ヴィクトワールピサ,レッドレイチェル,18104861,6,"Medaglia d'Oro",鹿毛,1,3,7,3,18,  2390,   900, 0,   0.0,0,0521261101
210509,東京,11, 2,ＮＨＫマG1,芝,1600,アナザーリリック,牝,3,津村明秀,55.0,林徹,美,シルクレーシング,ノーザンファーム,リオンディーズ,アンソロジー,18104914,6,サクラバクシンオー,鹿毛,1,8,3,1,18,  3100,  1600, 0,   0.0,0,0521261102
210509,東京,11, 3,ＮＨＫマG1,芝,1600,ルークズネスト,牡,3,幸英明,57.0,浜田多実,栗,窪田芳郎,ノーザンファーム,モーリス,ヴィラ,18104945,6,ディープインパクト,鹿毛,2,7,3,1,18,  6141,  3050, 0,   0.0,0,0521261103
210509,東京,11, 4,ＮＨＫマG1,芝,1600,バスラットレオン,牡,3,藤岡佑介,57.0,矢作芳人,栗,広尾レース,三嶋牧場,キズナ,バスラットアマル,18106532,6,"New Approach",鹿毛,2,4,2,1,18,  9660,  3600, 0,   0.0,0,0521261104
210509,東京,11, 5,ＮＨＫマG1,芝,1600,リッケンバッカー,牡,3,横山武史,57.0,西村真幸,栗,安原浩司,岡田牧場,ロードカナロア,シティウェルズ,18103590,6,"City Zip",鹿毛,3,3,10,2,18,  2597,  1150, 0,   0.0,0,0521261105
210509,東京,11, 6,ＮＨＫマG1,芝,1600,シティレインボー,牡,3,三浦皇成,57.0,池添兼雄,栗,深見富朗,三嶋牧場,エピファネイア,シージョー,18106513,6,フジキセキ,栗毛,3,4,11,3,18,  3331,   400, 0,   0.0,0,0521261106
210509,東京,11, 7,ＮＨＫマG1,芝,1600,タイムトゥヘヴン,牡,3,Ｍ．デム,57.0,戸田博文,美,DMMドリームクラブ,オリオンファーム,ロードカナロア,キストゥヘヴン,18100184,6,アドマイヤベガ,鹿毛,4,4,3,2,18,  4397,  2250, 0,   0.0,0,0521261107
210509,東京,11, 8,ＮＨＫマG1,芝,1600,グレナディアガーズ,牡,3,川田将雅,57.0,中内田充,栗,サンデーレーシング,ノーザンファーム,Frankel,ウェイヴェルアベニュー,18104934,6,Harlington,鹿毛,4,7,1,2,18,  9367,  4650, 0,   0.0,0,0521261108
210509,東京,11, 9,ＮＨＫマG1,芝,1600,ゴールドチャリス,牝,3,田中勝春,55.0,武幸四郎,栗,フィールドレーシング,ノーザンファーム,トゥザワールド,シルバーチャリス,18105067,6,"Rainbow Quest",鹿毛,5,4,15,6,18,  3121,  1000, 0,   0.0,0,0521261109
210509,東京,11,10,ＮＨＫマG1,芝,1600,ソングライン,牝,3,池添謙一,55.0,林徹,美,サンデーレーシング,ノーザンファーム,キズナ,ルミナスパレード,18105355,6,シンボリクリスエス,青鹿,5,4,7,15,18,  2790,  1600, 0,   0.0,0,0521261110
210509,東京,11,11,ＮＨＫマG1,芝,1600,ヴェイルネビュラ,牡,3,戸崎圭太,57.0,大竹正博,美,吉田勝己,ノーザンファーム,ロードカナロア,リングネブラ,18105349,6,ハーツクライ,鹿毛,6,7,5,5,18,  3341,  1600, 0,   0.0,0,0521261111
210509,東京,11,12,ＮＨＫマG1,芝,1600,ランドオブリバティ,牡,3,石橋脩,57.0,鹿戸雄一,美,吉田照哉,社台ファーム,ディープインパクト,ドバウィハイツ,18104700,6,Dubawi,鹿毛,6,7,2,7,18,  3250,  1000, 0,   0.0,0,0521261112
210509,東京,11,13,ＮＨＫマG1,芝,1600,ホウオウアマゾン,牡,3,武豊,57.0,矢作芳人,栗,小笹芳央,ノーザンファーム,キングカメハメハ,ヒカルアマランサス,18105192,6,アグネスタキオン,栗毛,7,3,1,1,18,  7690,  3650, 0,   0.0,0,0521261113
210509,東京,11,14,ＮＨＫマG1,芝,1600,ショックアクション,牡,3,田辺裕信,57.0,大久保龍,栗,ゴドルフィン,"Scuderia Effevi Srl & Dioscuri Srl",Gleneagles,"Reset In Blue",18110045,6,"Fastnet Rock",鹿毛,7,7,5,10,18,  3790,  2000, 0,   0.0,0,0521261114
210509,東京,11,15,ＮＨＫマG1,芝,1600,シュネルマイスター,牡,3,ルメール,57.0,手塚貴久,美,サンデーレーシング,"Northern Farm",Kingman,Serienholde,18110007,6,"Soldier Hollow",鹿毛,7,9,2,2,18,  3910,  2000, 0,   0.0,0,0521261115
210509,東京,11,16,ＮＨＫマG1,芝,1600,ロードマックス,牡,3,岩田望来,57.0,藤原英昭,栗,ロードホースクラブ,ケイアイファーム,ディープインパクト,パーフェクトトリビュート,18102595,6,Dubawi,鹿毛,8,7,4,9,18,  2200,  1150, 0,   0.0,0,0521261116
210509,東京,11,17,ＮＨＫマG1,芝,1600,グレイイングリーン,牡,3,武藤雅,57.0,池江泰寿,栗,青芝商事,追分ファーム,ディープインパクト,リトルゲルダ,18105454,6,"Closing Argument",芦毛,8,3,6,17,18,  1610,   900, 0,   0.0,0,0521261117
210509,東京,11,18,ＮＨＫマG1,芝,1600,ピクシーナイト,牡,3,福永祐一,57.0,音無秀孝,栗,シルクレーシング,ノーザンファーム,モーリス,ピクシーホロウ,18105204,6,キングヘイロー,鹿毛,8,3,2,4,18,  5320,  2300, 0,   0.0,0,0521261118
