210606,東京,11, 1,安田記念G1,芝,1600,サリオス,牡,4,松山弘平,58.0,堀宣行,美,シルクレーシング,ノーザンファーム,ハーツクライ,サロミナ,17105327,2,Lomitas,栗毛,1,9,3,5,14, 32750, 15050, 0,   0.0,0,0521321101
210606,東京,11, 2,安田記念G1,芝,1600,ギベオン,牡,6,西村淳也,58.0,藤原英昭,栗,社台レースホース,社台ファーム,ディープインパクト,コンテスティッド,15104317,2,Ghostzapper,鹿毛,2,6,6,7,14, 20470,  9150, 0,   0.0,0,0521321102
210606,東京,11, 3,安田記念G1,芝,1600,ダイワキャグニー,セ,7,石橋脩,58.0,菊沢隆徳,美,大城正一,社台ファーム,キングカメハメハ,トリプレックス,14105589,2,サンデーサイレンス,黒鹿,3,6,11,4,14, 26100,  8150, 0,   0.0,0,0521321103
210606,東京,11, 4,安田記念G1,芝,1600,カラテ,牡,5,菅原明良,58.0,高橋祥泰,美,小田切光,中地康弘,トゥザグローリー,レディーノパンチ,16106606,2,フレンチデピュティ,黒鹿,3,17,5,1,14,  8690,  4350, 0,   0.0,0,0521321104
210606,東京,11, 5,安田記念G1,芝,1600,グランアレグリア,牝,5,ルメール,56.0,藤沢和雄,美,サンデーレーシング,ノーザンファーム,ディープインパクト,タピッツフライ,16104532,2,Tapit,鹿毛,4,3,1,1,14, 80750, 38000, 0,   0.0,0,0521321105
210606,東京,11, 6,安田記念G1,芝,1600,ダノンプレミアム,牡,6,池添謙一,58.0,中内田充,栗,ダノックス,ケイアイファーム,ディープインパクト,インディアナギャル,15102367,2,Intikhab,青鹿,4,25,0,4,14, 41200, 19500, 0,   0.0,0,0521321106
210606,東京,11, 7,安田記念G1,芝,1600,ラウダシオン,牡,4,Ｍ．デム,58.0,斉藤崇史,栗,シルクレーシング,社台コーポレーション白老ファーム,リアルインパクト,アンティフォナ,17105072,2,Songandaprayer,鹿毛,5,3,1,1,14, 26360, 12350, 0,   0.0,0,0521321107
210606,東京,11, 8,安田記念G1,芝,1600,インディチャンプ,牡,6,福永祐一,58.0,音無秀孝,栗,シルクレーシング,ノーザンファーム,ステイゴールド,ウィルパワー,15104688,2,キングカメハメハ,鹿毛,5,10,3,3,14, 56370, 20900, 0,   0.0,0,0521321108
210606,東京,11, 9,安田記念G1,芝,1600,トーラスジェミニ,牡,5,戸崎圭太,58.0,小桧山悟,美,柴原榮,川上牧場,キングズベスト,エリモエトワール,16106518,2,マンハッタンカフェ,鹿毛,6,9,7,6,14, 14150,  6400, 0,   0.0,0,0521321109
210606,東京,11,10,安田記念G1,芝,1600,カデナ,牡,7,武豊,58.0,中竹和也,栗,前田幸治,グランド牧場,ディープインパクト,フレンチリヴィエラ,14104449,2,"French Deputy",鹿毛,6,9,11,6,14, 20830,  5225, 0,   0.0,0,0521321110
210606,東京,11,11,安田記念G1,芝,1600,ダノンキングリー,牡,5,川田将雅,58.0,萩原清,美,ダノックス,三嶋牧場,ディープインパクト,マイグッドネス,16102179,2,"Storm Cat",黒鹿,7,31,3,12,14, 34200, 13500, 0,   0.0,0,0521321111
210606,東京,11,12,安田記念G1,芝,1600,ケイデンスコール,牡,5,岩田康誠,58.0,安田隆行,栗,サンデーレーシング,ノーザンファーム,ロードカナロア,インダクティ,16104414,2,ハーツクライ,鹿毛,7,6,2,1,14, 21600, 10400, 0,   0.0,0,0521321112
210606,東京,11,13,安田記念G1,芝,1600,シュネルマイスター,牡,3,横山武史,54.0,手塚貴久,美,サンデーレーシング,"Northern Farm",Kingman,Serienholde,18110007,2,"Soldier Hollow",鹿毛,8,4,2,1,14, 14410,  7250, 0,   0.0,0,0521321113
210606,東京,11,14,安田記念G1,芝,1600,カテドラル,牡,5,田辺裕信,58.0,池添学,栗,キャロットファーム,ノーザンファーム,ハーツクライ,アビラ,16104711,2,"Rock of Gibraltar",鹿毛,8,9,4,2,14, 12510,  4950, 0,   0.0,0,0521321114
